Datetime,HS,ES,PM25,QV,QG,Q,PM25_pred
2025-04-29 21:00:00,5.072125073284919,4.813037240941332,7.0,0.05769237397932508,0.8680652879419447,0.2237872812078854,21.004035908448373
2025-04-28 21:00:00,4.829677316653642,4.906603019405237,9.0,0.1459268678683743,0.7209593963870958,0.32435681983741704,21.004040617495967
2025-03-12 08:00:00,4.063010003164429,4.456195211647353,15.0,0.7004324652215038,1.1116259548284761,0.8823938508085364,21.004040626517472
2025-06-09 14:00:00,3.7671022773486182,3.6635260214157497,,0.7365785591027871,9.005151147674503e-06,0.002575461367766346,
2025-05-14 23:00:00,3.989320675085197,5.2024302846463195,11.0,0.7300684452052565,0.34527965411202705,0.5020734809154694,21.004040626517334
2025-05-20 21:00:00,4.372896879185837,4.269232400471648,11.0,0.47702814231974283,0.7127798262556183,0.5831089404234054,21.004040626517472
2025-02-06 15:00:00,4.7510440025229554,3.6485163875492326,44.0,0.1885766353976769,4.474926165526264e-06,0.0009186220767802017,16.97191968371196
2025-02-10 13:00:00,4.12623315245619,4.204918550946075,26.0,0.6657148816231765,0.5190135243488335,0.5878052627552014,21.004040626517472
2025-05-28 08:00:00,4.210055117903523,4.113239853873958,17.0,0.6089288467067062,0.26863889217754383,0.4044526805378337,21.004040626455783
2025-05-18 19:00:00,4.754557891765567,3.8233674450765323,7.0,0.18651520962975227,0.002448915515850525,0.02137194401088524,19.69405657409503
2025-03-06 18:00:00,5.11958832502968,3.879743133594787,22.0,0.04695379536064695,0.009393363606805899,0.021001287402016875,19.66543234060329
2025-02-03 22:00:00,4.526592480639765,5.269968264657102,48.0,0.347675782720892,0.28616536731100123,0.3154247423197234,21.00404061078775
2025-05-15 07:00:00,4.671877850290789,3.478200894810552,16.0,0.23879033171967604,8.08444379976593e-11,4.393730780003691e-06,16.783271323199045
2025-05-14 07:00:00,4.303079984086657,3.864931065894885,5.0,0.535771849963934,0.006769530109053701,0.06022394598425325,20.88031400100682
2025-04-29 05:00:00,4.098671950726141,5.199696509722651,11.0,0.681814851393087,0.34787582599364686,0.48701838220246446,21.00404062651711
2025-06-18 17:00:00,4.4783401324171015,4.143661538089726,13.0,0.387438093194803,0.34462344235257314,0.365404227363765,21.00404062581645
2025-05-21 05:00:00,4.979526434862784,5.10777346457189,6.0,0.08427186992262815,0.44488236745465565,0.193626106196994,21.004009791262508
2025-03-24 21:00:00,4.380882710469732,5.226608107319255,6.0,0.470217330344781,0.3230199838235161,0.3897301559303669,21.00404062636324
2025-04-02 15:00:00,4.328425110091148,4.3793499113953684,13.0,0.5146769633360335,0.9944611417037402,0.7154203244022118,21.004040626517472
2025-03-27 13:00:00,4.034507173700842,3.781676123595207,26.0,0.7133704017186677,0.0007523551472538245,0.02316695693507389,19.82475799498238
2025-01-29 18:00:00,5.09745850236488,4.861375794834524,16.0,0.05173753094385041,0.7917593289624713,0.20239484376405958,21.004022760781147
2025-05-28 11:00:00,3.998031169056135,3.765724092868522,16.0,0.727227282678015,0.0004569513350989207,0.01822930272226777,19.432224375022496
2025-03-12 11:00:00,4.218401730389271,4.27150709370193,9.0,0.6027274493955947,0.7194936786618036,0.6585275922815099,21.004040626517472
2025-05-27 19:00:00,5.014146532021708,3.8040593686522626,5.0,0.07339991811963598,0.001448196575743756,0.010310068383901673,18.547975769509083
2025-03-11 23:00:00,4.111169701904393,5.304161530237935,34.0,0.6746907620136162,0.2597468552953297,0.41862728498014373,21.004040626491943
2025-05-28 13:00:00,3.8350978603553396,3.780751915315588,16.0,0.7483067637458705,0.0007314743360165819,0.023395879832733966,19.84051752270357
2025-03-27 11:00:00,4.427051176526726,3.9790770639368573,30.0,0.43079959894825287,0.05651060107401747,0.15602802401815974,21.003720477876666
2025-05-13 19:00:00,4.854767266039713,4.1477501423218,7.0,0.13384742900441307,0.3554827026688528,0.21812942444284344,21.004033916846378
2025-03-24 23:00:00,4.349305326751968,5.2540495958218925,6.0,0.4970759348428147,0.2992489206733703,0.385680485628219,21.004040626319025
2025-02-10 08:00:00,3.5262750133766483,4.984858592358195,32.0,0.610795672503427,0.6042571560140435,0.6075176178289861,21.004040626517472
